gene_name	symbol	chrom	strand	len	reads	RPKM
NM_010469	Hoxd4	chr2	+	2559	0	0.0
NR_035478	Mir1953	chr2	-	89	0	0.0
NM_026174	Entpd4	chr14	+	3084	434	13.6528156882
NM_001163155	Col4a5	chrX	+	6491	0	0.0
NM_001163154	Etv1	chr12	+	3791	0	0.0
NM_001163159	Pcyt1a	chr16	+	4951	170	3.33121652518
NM_001030289	Mmp27	chr9	+	1656	0	0.0
NM_153118	Fnbp1l	chr3	-	5156	5	0.0940814414741
NM_153119	Plekho2	chr9	-	3267	733	21.7671568823
NM_153112	Cadm4	chr7	+	2155	0	0.0
NM_153110	Trim61	chr8	-	2229	0	0.0
NM_153111	Fev	chr1	-	1479	0	0.0
NM_153116	Gtpbp10	chr5	-	2932	96	3.17653857947
NM_153117	9530068E07Rik	chr11	+	2467	760	29.8876184275
NM_153114	Otos	chr1	-	704	1	0.137807929614
NM_153115	Spag11a	chr8	+	435	0	0.0
NM_001001321	Slc35d2	chr13	-	2276	156	6.64965644196
NM_001001320	Tbx10	chr19	+	1778	0	0.0
NM_001001322	Adamts13	chr2	+	4580	0	0.0
NM_001001327	Vkorc1l1	chr5	+	1003	48	4.64287692673
NM_001001326	St5	chr7	-	4255	1	0.0228006539244
NM_023336	Brd3	chr2	-	5417	436	7.80862417341
NM_023332	Prl8a9	chr13	-	934	0	0.0
NM_023333	2210010C04Rik	chr6	-	2142	1	0.045292615522
NM_023331	Mrpl46	chr7	-	1029	111	10.4653672029
NM_001123371	Pnp2	chr14	+	1223	122	9.6778801788
NM_001123370	9030025P20Rik	chr17	+	2120	63	2.88304589351
NM_001123372	Gm3435	chr17	+	2020	40	1.92112440491
NM_008991	Abcd3	chr3	-	3399	175	4.99497997306
NM_008990	Pvrl2	chr7	-	2735	0	0.0
NM_008993	Pxmp2	chr5	-	1019	19	1.80894883858
NM_008992	Abcd4	chr12	-	2527	69	2.64905341865
NM_008995	Pex5	chr6	-	3148	126	3.8831367816
NM_008994	Pxmp3	chr3	-	2115	162	7.43107269815
NM_008997	Rab11b	chr17	-	6065	1775	28.3932050858
NM_008996	Rab1	chr11	+	2657	1023	37.3534694936
NM_008999	Rab23	chr1	+	4321	81	1.81864368857
NM_008998	Rab17	chr1	-	1790	0	0.0
NM_001077359	Git2	chr5	-	4944	1725	33.8499089246
NM_001077353	Gsta3	chr1	+	1450	0	0.0
NM_001077354	C77370	chrX	-	10890	0	0.0
NM_001040654	Cdkn2a	chr4	-	850	36	4.10894608016
NM_013478	Azgp1	chr5	+	1314	0	0.0
NM_001098636	Pwwp2b	chr7	+	2640	28	1.02896587445
NM_013472	Anxa6	chr11	-	2661	6598	240.554953248
NM_013473	Anxa8	chr14	+	1868	1	0.0519361790407
NM_013470	Anxa3	chr5	+	1597	1	0.0607493941441
NM_013471	Anxa4	chr6	-	2003	229	11.0917839144
NM_013476	Ar	chrX	+	2999	54	1.74688437886
NM_013477	Atp6v0d1	chr8	-	1617	407	24.41919014
NM_013474	Apoa2	chr1	+	521	4	0.74485053703
NM_013475	Apoh	chr11	+	1186	0	0.0
NM_001033254	Pak6	chr2	+	4137	73	1.71192291968
NM_027526	Rasgef1a	chr6	+	3236	82	2.45839807192
NM_001033256	Spata5l1	chr2	+	1321	19	1.39539656814
NM_001033257	Phactr2	chr10	-	8284	846	9.90779791781
NM_001033250	Lemd1	chr1	+	983	0	0.0
NM_001033251	Gpr174	chrX	+	5050	1956	37.5771933601
NM_001033252	Gm732	chrX	-	1661	0	0.0
NM_001033253	Plekhg1	chr10	-	7189	55	0.742234390687
NM_001033258	D10Bwg1379e	chr10	-	8216	0	0.0
NM_001033259	Ccdc109a	chr10	-	2872	324	10.9447902205
NM_027529	6330409D20Rik	chr2	-	1118	0	0.0
NM_027528	Nos1ap	chr1	-	1533	0	0.0
NM_001006676	Kcnq2	chr2	-	1864	0	0.0
NM_001006677	Kcnq2	chr2	-	2059	0	0.0
NM_001006674	Kcnq2	chr2	-	2439	0	0.0
NM_001006675	Kcnq2	chr2	-	2939	0	0.0
NM_001006678	Kcnq2	chr2	-	1274	0	0.0
NM_001006679	Kcnq2	chr2	-	1734	0	0.0
NM_001004293	Amigo1	chr3	+	4996	70	1.3593224122
NM_001161422	Ikbkg	chrX	+	6736	374	5.38662064068
NM_001101450	Gm44	chrX	+	993	0	0.0
NM_001101452	Gm4794	chr10	-	882	0	0.0
NR_045990	A930001C03Rik	chr19	+	915	0	0.0
NM_029799	Arrdc5	chr17	-	1056	0	0.0
NM_001159657	5430407P10Rik	chr2	-	3625	0	0.0
NM_001099217	Ly6c2	chr15	-	801	2883	349.187745066
NM_025969	1700034H14Rik	chr18	-	1315	94	6.93503996207
NM_025968	Ptgr1	chr4	-	2104	7	0.32277446632
NM_025965	Ssr1	chr13	-	9306	1160	12.093215951
NM_025964	Mettl21a	chr1	-	2666	77	2.80206010822
NM_025967	D16Ertd472e	chr16	-	5960	1252	20.3800355076
NM_025966	2310039H08Rik	chr17	+	773	16	2.00810933916
NM_025961	Gatm	chr2	-	2357	3	0.123483388776
NM_025960	Trappc6a	chr7	+	768	22	2.77912658054
NM_025963	Rps10	chr17	-	573	3619	612.746484607
NM_025962	Mmachc	chr4	-	1930	33	1.65883617657
NM_009093	Rps29	chr12	-	390	1638	407.470486282
NM_011145	Ppard	chr17	+	3218	206	6.21052118841
NM_183406	Cox6b2	chr7	-	461	4	0.841794207793
NM_011146	Pparg	chr6	+	1769	0	0.0
NM_009090	Polr2c	chr8	+	1578	257	15.800578637
NM_011141	Pou3f1	chr4	+	3011	0	0.0
NM_009094	Rps4x	chrX	-	876	5063	560.72599262
NR_029902	Mir133b	chr1	+	119	0	0.0
NR_029900	Mir335	chr6	+	98	0	0.0
NR_029901	Mir133a-2	chr2	+	104	0	0.0
NM_181470	Ltv1	chr10	-	1768	321	17.6144723789
NM_001102437	Acbd5	chr2	+	3723	426	11.1010339304
NM_001102436	Acbd5	chr2	+	3593	426	11.5026855895
NR_029904	Mir181b-2	chr2	+	86	0	0.0
NM_182927	Spred3	chr7	-	4056	0	0.0
NM_001102430	Arfgef1	chr1	-	7042	2393	32.9680716271
NR_040626	9230105E05Rik	chr10	+	2250	1	0.0431185699769
NM_182928	Adm2	chr15	+	1045	0	0.0
NR_040624	D030045P18Rik	chr10	+	1892	0	0.0
NR_040625	9430032N09Rik	chr2	-	3370	0	0.0
NR_040622	A430092G05Rik	chr2	-	1761	0	0.0
NR_040623	LOC329427	chr2	+	2707	0	0.0
NR_040620	4930573O16Rik	chr2	+	407	0	0.0
NM_001102438	Acbd5	chr2	+	3720	426	11.1099863771
NM_207248	4930433I11Rik	chr7	+	2022	0	0.0
NM_207249	Olfr684	chr7	-	939	0	0.0
NM_207246	Rasgrp3	chr17	+	4667	2	0.0415756513598
NM_207247	Pglyrp3	chr3	+	1109	1	0.0874813187088
NM_207244	Cd200r4	chr16	+	1700	1191	67.9688164092
NM_207245	Zfp870	chr17	-	5296	46	0.842668427608
NM_207242	Npc1l1	chr11	-	4571	1	0.0212244109491
NM_207243	Muc19	chr15	+	9104	0	0.0
NM_207240	Olfr1320	chrX	+	960	0	0.0
NM_198438	Ssbp3	chr4	+	3114	1017	31.6846717244
NM_146825	Olfr39	chr9	+	1098	0	0.0
NM_146826	Olfr969	chr9	+	936	0	0.0
NM_146827	Olfr983	chr9	-	1050	0	0.0
NM_146820	Olfr655	chr7	-	927	0	0.0
NM_146821	Olfr629	chr7	-	1122	0	0.0
NM_146822	Olfr640	chr7	-	945	0	0.0
NM_146823	Olfr1184	chr2	+	936	0	0.0
NM_146828	Olfr975	chr9	-	933	0	0.0
NM_146829	Olfr27	chr9	+	1039	0	0.0
NM_177078	Adrbk2	chr5	-	6537	19	0.281982387412
NM_001159383	Gjc1	chr11	-	1977	0	0.0
NM_001159382	Gjc1	chr11	-	1984	0	0.0
NM_001159385	Mlx	chr11	+	1813	464	24.8294468041
NM_001159384	Mlx	chr11	+	1723	454	25.5633309527
NM_001159389	Rfx6	chr10	+	3457	0	0.0
NM_144808	Slc39a14	chr14	-	4927	109	2.14630186459
NM_144809	Prdm9	chr17	-	3460	72	2.01884633996
NM_001039645	Asphd1	chr7	-	518	0	0.0
NM_001039644	Edem3	chr1	+	6604	619	9.09348702837
NM_001039647	Gbp11	chr5	-	2708	162	5.80381047142
NM_001039646	Gbp10	chr5	-	3528	1030	28.3240606354
NM_146176	Cnot3	chr7	+	2905	1571	52.4658744324
NM_146177	Suv420h2	chr7	+	2235	143	6.20733775843
NM_146174	Fam115c	chr6	-	4257	0	0.0
NM_146175	Zfp282	chr6	+	5221	210	3.90222645357
NM_146173	Tspan33	chr6	+	1959	0	0.0
NM_146170	C87436	chr6	+	2509	102	3.94408601423
NM_146171	Ncapd2	chr6	-	4514	2009	43.1782711427
NM_146178	Ccdc106	chr7	+	2004	0	0.0
NM_146179	Zfp418	chr7	+	2700	60	2.15592849885
NM_001170571	Fam47e	chr5	+	1322	0	0.0
NM_033144	Sept8	chr11	+	4627	6	0.125805207411
NM_023158	Cxcl16	chr11	-	2448	1	0.0396310385817
NM_033146	Fam158a	chr14	-	805	36	4.33863871818
NM_033149	B3galt5	chr16	+	4914	78	1.53994892775
NM_029863	9230110F15Rik	chr9	-	1135	0	0.0
NM_001145959	Ndrg2	chr14	-	2115	29	1.33025375461
NM_001145958	Crocc	chr4	-	6268	106	1.64067947344
NR_037981	Gm15217	chr14	+	674	0	0.0
NM_001007154	Phactr3	chr2	+	4643	14	0.292533912185
NM_001145950	5730409E04Rik	chr4	+	2855	15	0.509720398151
NM_001145953	Lgals3	chr14	+	1406	1586	109.437138665
NM_001145952	Lpp	chr16	+	15442	215	1.35077115829
NM_001145955	Pigv	chr4	-	2095	98	4.53825521714
NM_001145954	Lpp	chr16	+	14856	200	1.30609561723
NM_001145957	Vwa5a	chr9	+	4081	306	7.27447572387
NM_001145956	Pigv	chr4	-	1819	81	4.32015358895
NM_027303	Ankrd60	chr2	-	1065	0	0.0
NM_001190449	Ddah2	chr17	+	1350	15	1.07796424942
NM_001190448	Ddc	chr11	-	2018	0	0.0
NM_147221	Glis1	chr4	+	2904	12	0.40089579524
NM_147220	Abca9	chr11	-	6268	0	0.0
NM_001190443	Abcf2	chr5	-	2570	483	18.2331151449
NM_147222	Rdh19	chr10	+	1889	7	0.35951163427
NM_001190445	2610002J02Rik	chr4	+	1076	97	8.74593670768
NM_001190444	Aamp	chr1	-	1820	493	26.2798207401
NM_001105160	Cyp3a59	chr5	+	1997	0	0.0
NR_037983	9330159M07Rik	chr9	-	2719	10	0.356810527577
NM_001204203	Spp1	chr5	+	1423	165	11.2493106844
NM_001204202	Spp1	chr5	+	1472	165	10.8748431413
NM_001204201	Spp1	chr5	+	1475	165	10.8527248162
NR_045474	2310081J21Rik	chr13	+	541	0	0.0
NR_045475	1700001D01Rik	chr8	-	565	0	0.0
NR_045476	1700007J10Rik	chr11	-	1111	0	0.0
NR_045477	1700003D09Rik	chr11	-	1389	0	0.0
NR_045470	1110028F18Rik	chr8	+	1341	0	0.0
NR_045471	1110050K14Rik	chr8	-	2380	0	0.0
NR_045472	1810007C17Rik	chr12	-	708	0	0.0
NR_045473	1810012K16Rik	chr8	+	542	0	0.0
NR_045478	1700003C15Rik	chr5	-	709	0	0.0
NR_045479	1700024B18Rik	chr14	+	423	0	0.0
NR_037984	Gm19461	chr1	-	3112	0	0.0
NM_001160262	Fam78b	chr1	+	4986	67	1.3036751753
NM_001159604	Pum1	chr4	+	5348	904	16.3992466965
NM_001159605	Pum1	chr4	+	5060	838	16.0672062631
NM_001159606	Pum1	chr4	+	4616	744	15.6370203946
NM_001159602	Tmem8c	chr2	-	1212	0	0.0
NM_001159603	Pum1	chr4	+	5342	903	16.399504783
NM_001159609	Lrrc57	chr2	-	1898	231	11.8076273686
NM_001256184	Gm5108	chr5	+	543	0	0.0
NM_001256181	BC107364	chr3	-	1065	0	0.0
NR_039595	Mir5133	chr9	-	77	0	0.0
NM_001012517	Fut10	chr8	+	3136	0	0.0
NM_181347	Dennd1b	chr1	+	8071	1612	19.3769115731
NM_001130409	Ptk2	chr15	-	3598	0	0.0
NM_001130408	Arf1	chr11	-	1991	1788	87.125066307
NM_001012518	Ehmt1	chr2	-	5083	446	8.51258803302
NM_001168569	Ctps2	chrX	+	5515	483	8.49666471848
NM_001168568	Ctps2	chrX	+	5458	481	8.54984836159
NM_001168564	Kcns3	chr12	-	2870	0	0.0
NM_001168561	Zfp446	chr7	+	4498	24	0.517652907682
NM_001168562	Zfp446	chr7	+	4914	24	0.473830439307
NM_001122829	Upf1	chr8	-	4616	1068	22.4466905664
NR_037988	Gm16701	chr1	-	936	2	0.207300817197
NM_026042	Med29	chr7	-	2162	80	3.58989019234
NM_199422	S100a7a	chr3	+	741	0	0.0
NM_001168693	Endou	chr15	-	2405	2	0.0806792369631
NM_031177	Ift122	chr6	+	4067	3	0.0715638916509
NM_031176	Tnxb	chr17	+	9569	0	0.0
NM_031174	Dscam	chr16	-	7480	19	0.246433003545
NM_031173	Cacnb1	chr11	-	1873	8	0.414380277408
NM_031172	Trim17	chr11	+	1680	0	0.0
NM_031171	Mageb2	chrX	+	993	0	0.0
NM_031170	Krt8	chr15	-	1805	0	0.0
NM_031179	Sf3b1	chr1	-	6192	6502	101.873888805
NM_031178	Tlr9	chr9	+	3471	0	0.0
NM_178869	Ttll1	chr15	-	2074	57	2.66632430065
NM_017366	Acadvl	chr11	-	2158	229	10.295108054
NM_017367	Ccni	chr5	-	2804	2778	96.1171974468
NM_001042485	Tmem183a	chr1	-	3166	317	9.71393557677
NM_001042484	Golga7	chr8	-	1818	756	40.3436125032
NM_017368	Celf1	chr2	+	4837	839	16.8280091945
NM_017369	Gabre	chrX	-	2791	2	0.0695211626285
NM_207134	Olfr1061	chr2	-	942	0	0.0
NM_001190830	Jak3	chr8	+	3679	1147	30.246874006
NM_001256065	Gm5141	chr13	-	3279	193	5.71035041552
NM_001256066	Gm5326	chr7	+	404	0	0.0
NR_039579	Mir5119	chr11	+	57	2	3.40409762976
NM_001256060	B020004C17Rik	chr14	+	2385	1	0.0406778962047
NR_039572	Mir5112	chr18	+	60	0	0.0
NR_039573	Mir5113	chr15	+	82	5	5.91565746635
NR_039576	Mir5116	chrX	-	63	7	10.7796424942
NR_039577	Mir5117	chr1	+	91	11	11.7273033728
NR_039574	Mir5114	chr19	+	61	0	0.0
NM_001214911	Fignl2	chr15	-	4206	0	0.0
NM_080855	Zcchc14	chr8	-	6476	9	0.134828758807
NM_001013814	Amt	chr9	+	1325	1	0.0732202131684
NM_008540	Smad4	chr18	-	3341	597	17.3358333198
NM_001013817	Sp140	chr1	+	2416	598	24.013259894
NM_001013810	Gm5591	chr7	-	3441	0	0.0
NM_008547	Mak	chr13	-	3385	0	0.0
NM_001013813	Maml2	chr9	+	5945	865	14.1159826438
NM_001033351	Grin3a	chr4	-	3348	0	0.0
NM_010201	Fgf14	chr14	-	2824	0	0.0
NR_003619	6330549D23Rik	chr3	-	2828	24	0.823339030677
NM_001039368	Polr2k	chr15	+	619	160	25.0770358509
NM_010203	Fgf5	chr5	+	2501	3	0.116373589502
NM_001039363	Tsc2	chr17	-	6018	631	10.1724143777
NM_001039364	Mobp	chr9	+	3207	0	0.0
NM_001033354	Iqsec3	chr6	-	6840	5	0.07091870062
NM_001033356	Ntn5	chr7	+	1574	0	0.0
NM_011328	Sct	chr7	-	507	0	0.0
NM_011329	Ccl1	chr11	-	505	5	0.960562202457
NM_011321	Sbp	chr17	+	839	0	0.0
NM_011322	Scn1b	chr7	-	1515	1	0.0640374801638
NM_011323	Scn8a	chr15	+	11232	0	0.0
NM_011324	Scnn1a	chr6	+	3498	1	0.0277349292304
NM_011325	Scnn1b	chr7	+	2409	0	0.0
NM_011326	Scnn1g	chr7	+	2965	0	0.0
NM_011327	Scp2	chr4	-	2664	598	21.7777912552
NM_017397	Ddx20	chr3	-	2710	214	7.66110385384
NM_173778	Sh2d7	chr9	+	2759	0	0.0
NM_017392	Celsr2	chr3	-	10543	14	0.128828128073
NM_017391	Slc5a3	chr16	+	10913	91	0.808991771537
NM_001042699	4831426I19Rik	chr12	-	5436	469	8.37028531423
NR_033545	Gm10790	chr13	+	1696	0	0.0
NR_033544	Gm14812	chrX	-	1794	0	0.0
NR_033547	Gm10684	chr9	-	2203	0	0.0
NR_033546	Gm15348	chr8	-	3655	0	0.0
NM_009109	Ryr1	chr7	-	15362	42	0.265245727302
NR_033540	F630042J09Rik	chr13	+	3164	0	0.0
NR_033543	Gm16287	chr4	-	2322	4	0.167126240221
NR_033542	Gm10636	chr3	-	2419	2	0.0802123046285
NM_009105	Rsu1	chr2	-	1412	321	22.05551499
NM_009104	Rrm2	chr12	+	2180	1458	64.8855361511
NM_009107	Rxrg	chr1	+	2132	0	0.0
NM_009106	Rtkn	chr6	+	2602	13	0.484711057581
NR_033549	Gm11190	chr11	-	3414	0	0.0
NR_033548	D030047H15Rik	chr7	-	2536	0	0.0
NM_009103	Rrm1	chr7	+	3997	2244	54.4672654024
NM_009102	Rrh	chr3	-	1394	0	0.0
NM_173772	Neu4	chr1	+	4507	0	0.0
NM_026948	Cuta	chr17	-	597	224	36.4016068147
NM_026949	Cnot8	chr11	+	2035	367	17.4963927069
NR_045737	9430014N10Rik	chr15	-	1131	0	0.0
NM_026947	Eci3	chr13	-	1346	4	0.288311389147
NM_026944	Alkbh3	chr2	-	1231	190	14.9741581358
NM_026945	Adh6a	chr3	+	1341	0	0.0
NR_045733	1700072O05Rik	chr6	+	668	0	0.0
NM_026943	Snrpd2	chr7	+	488	248	49.3036107523
NM_026940	Ydjc	chr16	+	1320	4	0.293990249843
NR_045730	4933400L20Rik	chr8	+	868	0	0.0
NM_001146176	Max	chr12	-	1978	1544	75.7299858948
NM_001146174	Rangap1	chr15	-	2954	807	26.5039077304
NR_036449	Gm5084	chr13	+	3604	0	0.0
NM_178050	Atl2	chr17	-	3371	292	8.40370823935
NM_178051	Mterfd2	chr1	-	3315	69	2.01935384281
NM_178053	Nags	chr11	+	1708	0	0.0
NM_016808	Usp2	chr9	+	3770	3	0.0772016836457
NM_016809	Rbm3	chrX	-	2900	2155	72.0935055778
NM_013878	Cabp2	chr19	+	910	0	0.0
NM_013879	Cabp1	chr5	-	1181	0	0.0
NM_178058	Aifm2	chr10	+	1490	16	1.04179095246
NM_013877	Cabp5	chr7	+	1745	0	0.0
NM_013874	Dpf1	chr7	+	2278	1	0.0425885787744
NM_013875	Pde7b	chr10	-	4127	0	0.0
NM_016800	Vti1b	chr12	-	1281	260	19.6911502237
NM_013873	Sult4a1	chr15	-	2383	5	0.203560181385
NM_013870	Smtn	chr11	-	3336	170	4.94390078423
NM_016803	Chst3	chr10	-	6112	6	0.0952389880053
NM_001039965	Zfp869	chr8	-	3179	513	15.6557437546
NM_001174170	Serpinb2	chr1	+	1972	0	0.0
NM_001039967	Zfp869	chr8	-	3287	519	15.3184393339
NM_007433	Alppl2	chr1	-	2112	0	0.0
NM_007432	Akp3	chr1	+	1680	0	0.0
NM_007431	Alpl	chr4	-	2516	2	0.0771198588618
NM_007430	Nr0b1	chrX	+	1794	0	0.0
NM_007437	Aldh3a2	chr11	-	3131	510	15.8027975243
NM_007436	Aldh3a1	chr11	+	1727	0	0.0
NM_007435	Abcd1	chrX	+	3401	486	13.8636154866
NM_007434	Akt2	chr7	+	2921	1055	35.0402962967
NM_007439	Alk	chr17	-	5918	0	0.0
NM_007438	Aldoa	chr7	-	1511	2391	153.518945621
NM_025411	1110049F12Rik	chr4	-	1538	150	9.46197488116
NM_001165934	Rgs9	chr11	-	7629	19	0.241619985124
NM_025413	Lce1g	chr3	-	922	0	0.0
NM_025412	Pycrl	chr15	-	1353	80	5.73639511888
NM_025415	Cks2	chr13	+	694	343	47.9492166855
NM_001165930	Glt8d1	chr14	+	1956	61	3.02557450375
NM_025417	Commd4	chr9	-	824	140	16.4834339111
NM_025416	Them5	chr3	+	1251	0	0.0
NM_025419	1110059G10Rik	chr9	-	3361	190	5.48443578255
NM_025418	Vta1	chr10	-	1325	306	22.4053852295
NM_001165939	Tshb	chr3	-	604	0	0.0
NM_001164082	Polr3d	chr14	-	2017	110	5.29094995999
NM_001164080	Timeless	chr10	+	4456	347	7.55494243929
NM_001164081	Timeless	chr10	+	4459	347	7.54985949977
NM_001164086	Homer2	chr7	-	10966	0	0.0
NM_001164087	Homer2	chr7	-	10982	0	0.0
NM_001164089	Cops7a	chr6	-	1321	57	4.18618970442
NM_001167573	Gm10666	chr7	-	966	0	0.0
NM_023816	Ankrd36	chr11	+	4491	0	0.0
NM_023815	Trp53rk	chr2	+	4413	32	0.703498082561
NM_023814	Tbx18	chr9	-	4679	0	0.0
NM_023813	Camk2d	chr3	+	4197	424	9.80107594901
NM_001127382	Rbm47	chr5	-	4895	60	1.18917404431
NM_001167578	Tcp10c	chr17	+	2528	0	0.0
NM_001160180	Tor1aip2	chr1	+	2697	275	9.89233043131
NM_001033865	Rps27a	chr11	-	821	2772	327.564580933
NM_146378	Olfr794	chr10	+	963	0	0.0
NM_146379	Olfr654	chr7	+	1026	0	0.0
NM_146370	Olfr47	chr6	+	966	0	0.0
NM_146371	Olfr1450	chr19	+	978	0	0.0
NM_146372	Olfr509	chr7	-	966	0	0.0
NM_146373	Olfr1253	chr2	-	957	0	0.0
NM_146374	Olfr368	chr2	+	984	0	0.0
NM_146375	Olfr918	chr9	-	978	0	0.0
NM_146376	Olfr323	chr11	-	972	0	0.0
NM_146377	Olfr127	chr17	+	972	0	0.0
NM_173187	2310035C23Rik	chr1	+	5406	478	8.57825046434
NM_009929	Col18a1	chr10	-	5044	0	0.0
NM_009928	Col15a1	chr4	+	5319	10	0.182396658109
NM_001166629	Dynlt1a	chr17	-	744	93	12.127097806
NM_153535	Fam149a	chr8	-	5479	0	0.0
NM_009923	Cnp	chr11	+	2333	738	30.6894065352
NM_009922	Cnn1	chr9	+	1987	0	0.0
NM_009921	Camp	chr9	-	599	0	0.0
NM_009920	Cnih2	chr19	-	1237	25	1.96072721197
NM_001166620	Fmr1nb	chrX	+	714	0	0.0
NM_009926	Col11a2	chr17	+	5605	10	0.173089709988
NM_009925	Col10a1	chr10	+	3130	0	0.0
NM_001166623	Rbmx	chrX	-	2440	843	33.5185031163
NM_173184	Rln3	chr8	-	475	7	1.4297210045
NM_024456	Rab5c	chr11	-	1573	1229	75.8001434385
NM_024457	Rap1b	chr10	-	1937	6290	315.041590913
NM_024454	Rab21	chr10	-	1824	785	41.75338499
NM_024452	Luzp1	chr4	+	7529	48	0.61851581319
NM_173181	Fam164a	chr3	+	3361	41	1.18348351097
NM_024450	Scd3	chr19	+	3470	12	0.335504723163
NM_024451	Sun1	chr5	+	4133	609	14.2954804043
NM_173180	Pmpca	chr2	+	3125	821	25.4882490848
NM_024458	Pdc	chr1	+	1235	0	0.0
NM_024459	Ppp3r1	chr11	+	2829	1433	49.1428240538
NM_001081248	Gm13177	chr4	+	1224	0	0.0
NM_001081249	Vcan	chr13	-	12432	44	0.343366990646
NM_001081246	1700017N19Rik	chr10	+	1690	0	0.0
NM_001081247	Polr3a	chr14	-	4683	317	6.56722614479
NM_001081242	Tln2	chr9	-	12134	5	0.0399772467645
NM_001081243	Filip1	chr9	-	4207	372	8.5786173213
NM_001081240	Prmt10	chr8	+	2781	269	9.38421951763
NM_001081241	Fam65a	chr8	+	4133	260	6.10316076373
NM_001252591	Smpx	chrX	+	1054	0	0.0
NM_001252593	Cars	chr7	-	2973	148	4.82962791871
NM_027225	Cobll1	chr2	-	4931	943	18.553402119
NM_027226	Fyttd1	chr16	+	4397	293	6.4648435882
NM_027227	Glod5	chrX	-	672	0	0.0
NM_027220	Prss32	chr17	+	1460	0	0.0
NM_027221	Krtcap3	chr5	+	904	18	1.93175009299
NM_027222	2010001M09Rik	chr18	-	906	1	0.107082541333
NM_027223	Cinp	chr12	-	2179	98	4.36330641575
NM_001035854	Ap2b1	chr11	+	5409	2042	36.6256738323
NR_027858	Nlrp1c-ps	chr11	-	3457	0	0.0
NR_027859	Pfkfb2	chr1	-	4652	83	1.73095291126
NR_027857	Nkx6-2	chr7	-	1907	0	0.0
NR_027854	Clk1	chr1	-	3088	1782	55.9857209594
NR_027852	Cd40	chr2	+	1784	0	0.0
NR_027853	Clk1	chr1	-	1739	1408	78.5506783709
NR_027851	2900005J15Rik	chr5	+	2033	0	0.0
NM_001004155	9930012K11Rik	chr14	-	1986	43	2.10056477607
NM_001004154	Rragb	chrX	+	2281	92	3.91299604789
NM_001004157	Scarf1	chr11	+	2884	0	0.0
NM_001004156	Plekhg5	chr4	+	4113	49	1.15580411864
NM_001004151	Rtp1	chr16	+	3120	0	0.0
NM_001004150	A4galt	chr15	-	2092	0	0.0
NM_001004153	AU018091	chr7	-	3448	7	0.196959825156
NM_001004152	Psg22	chr7	+	1871	0	0.0
NM_001004159	Clec4b2	chr6	+	1044	0	0.0
NM_001004158	Gm5142	chr14	-	626	0	0.0
NM_001253834	Atp2c1	chr9	-	4757	707	14.4189331913
NR_037279	Mir3096	chr5	-	101	0	0.0
NR_037278	Mir3095	chr4	-	87	0	0.0
NM_001256115	Sun1	chr5	+	4022	601	14.4970378546
NR_037272	Mir3089	chr2	+	84	0	0.0
NR_037271	Mir3088	chr2	+	74	0	0.0
NR_037270	Mir3087	chr2	+	56	0	0.0
NR_037277	Mir3094	chr4	+	64	0	0.0
NR_037276	Mir3093	chr3	+	87	0	0.0
NR_037275	Mir3092	chr3	-	96	0	0.0
NR_037274	Mir3091	chr2	+	76	0	0.0
NM_027780	5430425J12Rik	chr13	+	1535	0	0.0
NM_001256110	Mib2	chr4	-	3227	118	3.54756130427
NM_027480	Ankrd24	chr10	+	3658	6	0.159130862408
NM_027481	Sugp1	chr8	+	2287	579	24.5617477208
NM_027482	5730508B09Rik	chr3	-	1603	30	1.81566030782
NM_027485	Med26	chr8	-	3039	96	3.06469599046
NM_027487	Ccdc53	chr10	+	911	123	13.0988630528
NM_026577	Arl13b	chr16	-	3524	187	5.14816637849
NM_026576	Etaa1	chr11	-	4192	366	8.47045381107
NM_026574	Ino80	chr2	-	6295	448	6.90445091926
NM_026573	Upf3b	chrX	-	2188	662	29.3533409418
NM_026572	Gcsh	chr8	-	1337	71	5.1519757321
NM_026571	Lhfpl5	chr17	+	1247	0	0.0
NM_026570	Yeats4	chr10	-	1408	499	34.3830784386
NM_026579	D10Wsu102e	chr10	+	3509	492	13.6028090523
NM_026578	Gar1	chr3	-	1271	128	9.77037620248
NM_025886	Rassf7	chr7	+	1525	55	3.49896592436
NM_025887	Rab5a	chr17	+	2364	691	28.3581204195
NM_025884	Zfp830	chr11	+	3278	163	4.82420242192
NM_025885	Med19	chr2	+	2059	281	13.2402699698
NM_025882	Pole4	chr6	-	1694	327	18.7275607205
NM_025883	Zdhhc6	chr19	-	2170	377	16.8549893931
NM_025880	2410002F23Rik	chr7	+	1982	159	7.78288012576
NM_025881	Luc7l	chr17	+	1697	180	10.2905249503
NM_025888	Kctd20	chr17	+	2400	363	14.6737883453
NM_025889	Tmem134	chr19	+	1473	265	17.4537999652
NM_001033041	Acmsd	chr1	+	2303	1	0.0421262624612
NM_001033040	Gm166	chr7	-	2536	3	0.114767487123
NM_001033043	Rnf17	chr14	+	5147	4	0.0753967611798
NM_001033042	Lrrc14b	chr13	-	2746	1	0.0353302193912
NM_026689	Mul1	chr4	+	3732	100	2.59959224137
NM_026688	Ndufs3	chr2	-	940	224	23.1188928387
NM_001170669	Pde8b	chr13	-	4619	1	0.021003849848
NM_026685	Tmem174	chr13	-	2252	0	0.0
NM_026684	Ndufb10	chr17	-	635	479	73.1827382561
NM_026687	Serpina1f	chr12	-	3158	0	0.0
