gene_name	symbol	chrom	strand	len	reads	RPKM
NM_010461	Hoxb8	chr11	+	2645	0	0.0
NM_010462	Hoxc10	chr15	+	1913	0	0.0
NM_010463	Hoxc12	chr15	+	843	0	0.0
NM_010464	Hoxc13	chr15	+	2433	0	0.0
NM_010465	Hoxc6	chr15	+	1592	0	0.0
NM_010466	Hoxc8	chr15	+	2369	1	0.0117376286863
NM_010467	Hoxd1	chr2	+	1862	0	0.0
NM_010468	Hoxd3	chr2	+	2902	0	0.0
NM_010469	Hoxd4	chr2	+	2559	0	0.0
NR_035478	Mir1953	chr2	-	89	0	0.0
NM_026174	Entpd4	chr14	+	3084	2338	21.0802406721
NM_001163155	Col4a5	chrX	+	6491	0	0.0
NM_001163154	Etv1	chr12	+	3791	0	0.0
NM_001163159	Pcyt1a	chr16	+	4951	698	3.92019728656
NM_001030289	Mmp27	chr9	+	1656	0	0.0
NM_153118	Fnbp1l	chr3	-	5156	9	0.0485372345269
NM_153119	Plekho2	chr9	-	3267	3895	33.151543613
NM_153112	Cadm4	chr7	+	2155	1	0.0129032215118
NM_153110	Trim61	chr8	-	2229	0	0.0
NM_153111	Fev	chr1	-	1479	0	0.0
NM_153116	Gtpbp10	chr5	-	2932	540	5.1212410891
NM_153117	9530068E07Rik	chr11	+	2467	2751	31.0075082799
NM_153114	Otos	chr1	-	704	24	0.947946898563
NM_153115	Spag11a	chr8	+	435	0	0.0
NM_001001321	Slc35d2	chr13	-	2276	777	9.49279688578
NM_001001320	Tbx10	chr19	+	1778	0	0.0
NM_001001322	Adamts13	chr2	+	4580	0	0.0
NM_001001327	Vkorc1l1	chr5	+	1003	153	4.24166069865
NM_001001326	St5	chr7	-	4255	3	0.0196050122382
NM_023336	Brd3	chr2	-	5417	1317	6.76039959115
NM_023332	Prl8a9	chr13	-	934	0	0.0
NM_023333	2210010C04Rik	chr6	-	2142	6	0.0778891942797
NM_023331	Mrpl46	chr7	-	1029	430	11.6197961262
NM_001123371	Pnp2	chr14	+	1223	291	6.61625079815
NM_001123370	9030025P20Rik	chr17	+	2120	352	4.61691873111
NM_001123372	Gm3435	chr17	+	2020	310	4.26732531234
NM_008991	Abcd3	chr3	-	3399	658	5.38294765268
NM_008990	Pvrl2	chr7	-	2735	4	0.0406675573789
NM_008993	Pxmp2	chr5	-	1019	94	2.56506926559
NM_008992	Abcd4	chr12	-	2527	335	3.68625175698
NM_008995	Pex5	chr6	-	3148	1480	13.0729144503
NM_008994	Pxmp3	chr3	-	2115	970	12.7528364478
NM_008997	Rab11b	chr17	-	6065	5627	25.7983266525
NM_008996	Rab1	chr11	+	2657	2940	30.7681371969
NM_008999	Rab23	chr1	+	4321	257	1.6538430192
NM_008998	Rab17	chr1	-	1790	0	0.0
NM_001077359	Git2	chr5	-	4944	4571	25.7085857641
NM_001077353	Gsta3	chr1	+	1450	2	0.038353713597
NM_001077354	C77370	chrX	-	10890	0	0.0
NM_001040654	Cdkn2a	chr4	-	850	345	11.2861442511
NM_013478	Azgp1	chr5	+	1314	0	0.0
NM_001098636	Pwwp2b	chr7	+	2640	112	1.17966725154
NM_013472	Anxa6	chr11	-	2661	31001	323.948710836
NM_013473	Anxa8	chr14	+	1868	9	0.133971082024
NM_013470	Anxa3	chr5	+	1597	4	0.0696466934448
NM_013471	Anxa4	chr6	-	2003	644	8.94026404316
NM_013476	Ar	chrX	+	2999	142	1.3166104751
NM_013477	Atp6v0d1	chr8	-	1617	1708	29.3713070793
NM_013474	Apoa2	chr1	+	521	6	0.320227743085
NM_013475	Apoh	chr11	+	1186	0	0.0
NM_001033254	Pak6	chr2	+	4137	395	2.65495400806
NM_027526	Rasgef1a	chr6	+	3236	291	2.50051752971
NM_001033256	Spata5l1	chr2	+	1321	248	5.22028592335
NM_001033257	Phactr2	chr10	-	8284	2367	7.94517733716
NM_001033250	Lemd1	chr1	+	983	0	0.0
NM_001033251	Gpr174	chrX	+	5050	6536	35.9886945051
NM_001033252	Gm732	chrX	-	1661	0	0.0
NM_001033253	Plekhg1	chr10	-	7189	188	0.727168057209
NM_001033258	D10Bwg1379e	chr10	-	8216	7	0.0236909805873
NM_001033259	Ccdc109a	chr10	-	2872	1249	12.0927042148
NM_027529	6330409D20Rik	chr2	-	1118	1	0.0248715942378
NM_027528	Nos1ap	chr1	-	1533	0	0.0
NM_001006676	Kcnq2	chr2	-	1864	0	0.0
NM_001006677	Kcnq2	chr2	-	2059	0	0.0
NM_001006674	Kcnq2	chr2	-	2439	0	0.0
NM_001006675	Kcnq2	chr2	-	2939	0	0.0
NM_001006678	Kcnq2	chr2	-	1274	0	0.0
NM_001006679	Kcnq2	chr2	-	1734	0	0.0
NM_001004293	Amigo1	chr3	+	4996	459	2.55467514857
NM_001161422	Ikbkg	chrX	+	6736	2495	10.2994468056
NM_001101450	Gm44	chrX	+	993	0	0.0
NM_001101452	Gm4794	chr10	-	882	0	0.0
NR_045990	A930001C03Rik	chr19	+	915	0	0.0
NM_029799	Arrdc5	chr17	-	1056	0	0.0
NM_001159657	5430407P10Rik	chr2	-	3625	0	0.0
NM_001099217	Ly6c2	chr15	-	801	8261	286.777803144
NM_025969	1700034H14Rik	chr18	-	1315	430	9.0926009231
NM_025968	Ptgr1	chr4	-	2104	45	0.594719537121
NM_025965	Ssr1	chr13	-	9306	4658	13.9181612404
NM_025964	Mettl21a	chr1	-	2666	585	6.10156368317
NM_025967	D16Ertd472e	chr16	-	5960	4769	22.2498193967
NM_025966	2310039H08Rik	chr17	+	773	166	5.97137054515
NM_025961	Gatm	chr2	-	2357	2	0.0235947750173
NM_025960	Trappc6a	chr7	+	768	399	14.4463157562
NM_025963	Rps10	chr17	-	573	16050	778.871552955
NM_025962	Mmachc	chr4	-	1930	101	1.45515579178
NM_009093	Rps29	chr12	-	390	12110	863.425684496
NM_011145	Ppard	chr17	+	3218	815	7.04234012481
NM_183406	Cox6b2	chr7	-	461	19	1.14603558525
NM_011146	Pparg	chr6	+	1769	3	0.0471562052422
NM_009090	Polr2c	chr8	+	1578	1279	22.5376677919
NM_011141	Pou3f1	chr4	+	3011	1	0.00923495262632
NM_009094	Rps4x	chrX	-	876	30615	971.79706939
NR_029902	Mir133b	chr1	+	119	0	0.0
NR_029900	Mir335	chr6	+	98	0	0.0
NR_029901	Mir133a-2	chr2	+	104	0	0.0
NM_181470	Ltv1	chr10	-	1768	866	13.6201239151
NM_001102437	Acbd5	chr2	+	3723	1311	9.79163199869
NM_001102436	Acbd5	chr2	+	3593	1309	10.1304294591
NR_029904	Mir181b-2	chr2	+	86	0	0.0
NM_182927	Spred3	chr7	-	4056	12	0.0822675809404
NM_001102430	Arfgef1	chr1	-	7042	8447	33.3543053957
NR_040626	9230105E05Rik	chr10	+	2250	0	0.0
NM_182928	Adm2	chr15	+	1045	0	0.0
NR_040624	D030045P18Rik	chr10	+	1892	0	0.0
NR_040625	9430032N09Rik	chr2	-	3370	0	0.0
NR_040622	A430092G05Rik	chr2	-	1761	1	0.0157901433037
NR_040623	LOC329427	chr2	+	2707	12	0.123264613334
NR_040620	4930573O16Rik	chr2	+	407	2	0.136640994387
NM_001102438	Acbd5	chr2	+	3720	1311	9.79952847611
NM_207248	4930433I11Rik	chr7	+	2022	0	0.0
NM_207249	Olfr684	chr7	-	939	0	0.0
NM_207246	Rasgrp3	chr17	+	4667	3	0.0178742933519
NM_207247	Pglyrp3	chr3	+	1109	0	0.0
NM_207244	Cd200r4	chr16	+	1700	3888	63.5949693455
NM_207245	Zfp870	chr17	-	5296	180	0.945083010652
NM_207242	Npc1l1	chr11	-	4571	3	0.0182496887057
NM_207243	Muc19	chr15	+	9104	0	0.0
NM_207240	Olfr1320	chrX	+	960	0	0.0
NM_198438	Ssbp3	chr4	+	3114	3660	32.6819457385
NM_146825	Olfr39	chr9	+	1098	0	0.0
NM_146826	Olfr969	chr9	+	936	0	0.0
NM_146827	Olfr983	chr9	-	1050	0	0.0
NM_146820	Olfr655	chr7	-	927	0	0.0
NM_146821	Olfr629	chr7	-	1122	0	0.0
NM_146822	Olfr640	chr7	-	945	0	0.0
NM_146823	Olfr1184	chr2	+	936	0	0.0
NM_146828	Olfr975	chr9	-	933	0	0.0
NM_146829	Olfr27	chr9	+	1039	0	0.0
NM_177078	Adrbk2	chr5	-	6537	75	0.319027562619
NM_001159383	Gjc1	chr11	-	1977	0	0.0
NM_001159382	Gjc1	chr11	-	1984	0	0.0
NM_001159385	Mlx	chr11	+	1813	1906	29.2328070237
NM_001159384	Mlx	chr11	+	1723	1824	29.4364195361
NM_001159389	Rfx6	chr10	+	3457	0	0.0
NM_144808	Slc39a14	chr14	-	4927	723	4.0803851887
NM_144809	Prdm9	chr17	-	3460	255	2.04931872868
NM_001039645	Asphd1	chr7	-	518	0	0.0
NM_001039644	Edem3	chr1	+	6604	2210	9.30530551345
NM_001039647	Gbp11	chr5	-	2708	712	7.3109996155
NM_001039646	Gbp10	chr5	-	3528	4084	32.1886367884
NM_146176	Cnot3	chr7	+	2905	3950	37.8091040666
NM_146177	Suv420h2	chr7	+	2235	805	10.0152957933
NM_146174	Fam115c	chr6	-	4257	0	0.0
NM_146175	Zfp282	chr6	+	5221	1118	5.95433873895
NM_146173	Tspan33	chr6	+	1959	3	0.0425826069799
NM_146170	C87436	chr6	+	2509	453	5.02045372184
NM_146171	Ncapd2	chr6	-	4514	7630	47.0011420448
NM_146178	Ccdc106	chr7	+	2004	0	0.0
NM_146179	Zfp418	chr7	+	2700	123	1.26673792964
NM_001170571	Fam47e	chr5	+	1322	0	0.0
NM_033144	Sept8	chr11	+	4627	37	0.222355385183
NM_023158	Cxcl16	chr11	-	2448	10	0.113588408325
NM_033146	Fam158a	chr14	-	805	236	8.15195080304
NM_033149	B3galt5	chr16	+	4914	548	3.10092193978
NM_029863	9230110F15Rik	chr9	-	1135	0	0.0
NM_001145959	Ndrg2	chr14	-	2115	91	1.19640012036
NM_001145958	Crocc	chr4	-	6268	399	1.77006549151
NR_037981	Gm15217	chr14	+	674	0	0.0
NM_001007154	Phactr3	chr2	+	4643	44	0.263511407225
NM_001145950	5730409E04Rik	chr4	+	2855	60	0.584373569692
NM_001145953	Lgals3	chr14	+	1406	6910	136.658973466
NM_001145952	Lpp	chr16	+	15442	867	1.56120875044
NM_001145955	Pigv	chr4	-	2095	833	11.0562131189
NM_001145954	Lpp	chr16	+	14856	824	1.54230671129
NM_001145957	Vwa5a	chr9	+	4081	1136	7.7402887818
NM_001145956	Pigv	chr4	-	1819	750	11.4649982234
NM_027303	Ankrd60	chr2	-	1065	0	0.0
NM_001190449	Ddah2	chr17	+	1350	105	2.1627232945
NM_001190448	Ddc	chr11	-	2018	1	0.0137792083042
NM_147221	Glis1	chr4	+	2904	37	0.354283184311
NM_147220	Abca9	chr11	-	6268	0	0.0
NM_001190443	Abcf2	chr5	-	2570	1839	19.8972947456
NM_147222	Rdh19	chr10	+	1889	4	0.0588807673009
NM_001190445	2610002J02Rik	chr4	+	1076	690	17.8312687982
NM_001190444	Aamp	chr1	-	1820	3292	50.2960484846
NM_001105160	Cyp3a59	chr5	+	1997	0	0.0
NR_037983	9330159M07Rik	chr9	-	2719	39	0.398841946288
NM_001204203	Spp1	chr5	+	1423	584	11.4117795762
NM_001204202	Spp1	chr5	+	1472	585	11.0507940077
NM_001204201	Spp1	chr5	+	1475	585	11.0283178165
NR_045474	2310081J21Rik	chr13	+	541	0	0.0
NR_045475	1700001D01Rik	chr8	-	565	0	0.0
NR_045476	1700007J10Rik	chr11	-	1111	23	0.5756509219
NR_045477	1700003D09Rik	chr11	-	1389	0	0.0
NR_045470	1110028F18Rik	chr8	+	1341	0	0.0
NR_045471	1110050K14Rik	chr8	-	2380	0	0.0
NR_045472	1810007C17Rik	chr12	-	708	0	0.0
NR_045473	1810012K16Rik	chr8	+	542	1	0.0513033991842
NR_045478	1700003C15Rik	chr5	-	709	0	0.0
NR_045479	1700024B18Rik	chr14	+	423	0	0.0
NR_037984	Gm19461	chr1	-	3112	0	0.0
NM_001160262	Fam78b	chr1	+	4986	264	1.47230260378
NM_001159604	Pum1	chr4	+	5348	3199	16.632911201
NM_001159605	Pum1	chr4	+	5060	2986	16.4090981977
NM_001159606	Pum1	chr4	+	4616	2653	15.9814756446
NM_001159602	Tmem8c	chr2	-	1212	0	0.0
NM_001159603	Pum1	chr4	+	5342	3196	16.6359771201
NM_001159609	Lrrc57	chr2	-	1898	658	9.63995736115
NM_001256184	Gm5108	chr5	+	543	0	0.0
NM_001256181	BC107364	chr3	-	1065	0	0.0
NR_039595	Mir5133	chr9	-	77	1	0.361122628024
NM_001012517	Fut10	chr8	+	3136	0	0.0
NM_181347	Dennd1b	chr1	+	8071	5795	19.965101408
NM_001130409	Ptk2	chr15	-	3598	3	0.023184915807
NM_001130408	Arf1	chr11	-	1991	9020	125.973937754
NM_001012518	Ehmt1	chr2	-	5083	1489	8.1455425282
NM_001168569	Ctps2	chrX	+	5515	2099	10.5830865837
NM_001168568	Ctps2	chrX	+	5458	2085	10.622285144
NM_001168564	Kcns3	chr12	-	2870	0	0.0
NM_001168561	Zfp446	chr7	+	4498	135	0.834564188152
NM_001168562	Zfp446	chr7	+	4914	145	0.820499418373
NM_001122829	Upf1	chr8	-	4616	5658	34.0833732367
NR_037988	Gm16701	chr1	-	936	2	0.0594154751236
NM_026042	Med29	chr7	-	2162	349	4.48864402539
NM_199422	S100a7a	chr3	+	741	1	0.037525563236
NM_001168693	Endou	chr15	-	2405	7	0.0809335120602
NM_031177	Ift122	chr6	+	4067	20	0.136741786859
NM_031176	Tnxb	chr17	+	9569	0	0.0
NM_031174	Dscam	chr16	-	7480	137	0.509289118051
NM_031173	Cacnb1	chr11	-	1873	50	0.742296912916
NM_031172	Trim17	chr11	+	1680	0	0.0
NM_031171	Mageb2	chrX	+	993	0	0.0
NM_031170	Krt8	chr15	-	1805	0	0.0
NM_031179	Sf3b1	chr1	-	6192	26607	119.484175035
NM_031178	Tlr9	chr9	+	3471	4	0.0320443011903
NM_178869	Ttll1	chr15	-	2074	144	1.93063052051
NM_017366	Acadvl	chr11	-	2158	1562	20.1268132358
NM_017367	Ccni	chr5	-	2804	11035	109.430845727
NM_001042485	Tmem183a	chr1	-	3166	1672	14.6848931214
NM_001042484	Golga7	chr8	-	1818	3593	54.9551965851
NM_017368	Celf1	chr2	+	4837	2941	16.9069148179
NM_017369	Gabre	chrX	-	2791	16	0.159406333832
NM_207134	Olfr1061	chr2	-	942	0	0.0
NM_001190830	Jak3	chr8	+	3679	7574	57.2454456152
NM_001256065	Gm5141	chr13	-	3279	301	2.55252795051
NM_001256066	Gm5326	chr7	+	404	0	0.0
NR_039579	Mir5119	chr11	+	57	3	1.4634969662
NM_001256060	B020004C17Rik	chr14	+	2385	2	0.0233177713693
NR_039572	Mir5112	chr18	+	60	0	0.0
NR_039573	Mir5113	chr15	+	82	46	15.5987359568
NR_039576	Mir5116	chrX	-	63	11	4.8550931101
NR_039577	Mir5117	chr1	+	91	3	0.916695901907
NR_039574	Mir5114	chr19	+	61	39	17.7778893763
NM_001214911	Fignl2	chr15	-	4206	0	0.0
NM_080855	Zcchc14	chr8	-	6476	34	0.145988116147
NM_001013814	Amt	chr9	+	1325	6	0.125915965394
NM_008540	Smad4	chr18	-	3341	2204	18.3434297985
NM_001013817	Sp140	chr1	+	2416	2274	26.172123312
NM_001013810	Gm5591	chr7	-	3441	0	0.0
NM_008547	Mak	chr13	-	3385	0	0.0
NM_001013813	Maml2	chr9	+	5945	2304	10.7764580643
NM_001033351	Grin3a	chr4	-	3348	0	0.0
NM_010201	Fgf14	chr14	-	2824	0	0.0
NR_003619	6330549D23Rik	chr3	-	2828	119	1.17007306951
NM_001039368	Polr2k	chr15	+	619	444	19.9451702858
NM_010203	Fgf5	chr5	+	2501	6	0.0667087781476
NM_001039363	Tsc2	chr17	-	6018	2421	11.18634047
NM_001039364	Mobp	chr9	+	3207	0	0.0
NM_001033354	Iqsec3	chr6	-	6840	6	0.0243916161034
NM_001033356	Ntn5	chr7	+	1574	0	0.0
NM_011328	Sct	chr7	-	507	1	0.0548450539602
NM_011329	Ccl1	chr11	-	505	6	0.330373572568
NM_011321	Sbp	chr17	+	839	0	0.0
NM_011322	Scn1b	chr7	-	1515	7	0.128478611554
NM_011323	Scn8a	chr15	+	11232	0	0.0
NM_011324	Scnn1a	chr6	+	3498	2	0.015898480479
NM_011325	Scnn1b	chr7	+	2409	0	0.0
NM_011326	Scnn1g	chr7	+	2965	0	0.0
NM_011327	Scp2	chr4	-	2664	2600	27.1384197186
NM_017397	Ddx20	chr3	-	2710	941	9.65529972647
NM_173778	Sh2d7	chr9	+	2759	0	0.0
NM_017392	Celsr2	chr3	-	10543	77	0.203082240496
NM_017391	Slc5a3	chr16	+	10913	403	1.02684837077
NM_001042699	4831426I19Rik	chr12	-	5436	2990	15.2945663447
NR_033545	Gm10790	chr13	+	1696	0	0.0
NR_033544	Gm14812	chrX	-	1794	0	0.0
NR_033547	Gm10684	chr9	-	2203	0	0.0
NR_033546	Gm15348	chr8	-	3655	0	0.0
NM_009109	Ryr1	chr7	-	15362	304	0.550264189349
NR_033540	F630042J09Rik	chr13	+	3164	3	0.0263651476212
NR_033543	Gm16287	chr4	-	2322	24	0.28740508897
NR_033542	Gm10636	chr3	-	2419	8	0.0919601235481
NM_009105	Rsu1	chr2	-	1412	634	12.485328934
NM_009104	Rrm2	chr12	+	2180	4724	60.2557952745
NM_009107	Rxrg	chr1	+	2132	1	0.0130424213686
NM_009106	Rtkn	chr6	+	2602	82	0.87629833718
NR_033549	Gm11190	chr11	-	3414	0	0.0
NR_033548	D030047H15Rik	chr7	-	2536	0	0.0
NM_009103	Rrm1	chr7	+	3997	6036	41.9914150793
NM_009102	Rrh	chr3	-	1394	1	0.0199472326814
NM_173772	Neu4	chr1	+	4507	0	0.0
NM_026948	Cuta	chr17	-	597	1351	62.9254667093
NM_026949	Cnot8	chr11	+	2035	1737	23.7345407251
NR_045737	9430014N10Rik	chr15	-	1131	0	0.0
NM_026947	Eci3	chr13	-	1346	58	1.19819736757
NM_026944	Alkbh3	chr2	-	1231	778	17.5738522781
NM_026945	Adh6a	chr3	+	1341	0	0.0
NR_045733	1700072O05Rik	chr6	+	668	0	0.0
NM_026943	Snrpd2	chr7	+	488	1414	80.5703063401
NM_026940	Ydjc	chr16	+	1320	99	2.08548317684
NR_045730	4933400L20Rik	chr8	+	868	0	0.0
NM_001146176	Max	chr12	-	1978	3441	48.3730880452
NM_001146174	Rangap1	chr15	-	2954	5886	55.4057954361
NR_036449	Gm5084	chr13	+	3604	0	0.0
NM_178050	Atl2	chr17	-	3371	1184	9.76648702216
NM_178051	Mterfd2	chr1	-	3315	251	2.10540483614
NM_178053	Nags	chr11	+	1708	0	0.0
NM_016808	Usp2	chr9	+	3770	11	0.081132855686
NM_016809	Rbm3	chrX	-	2900	10092	96.7664194053
NM_013878	Cabp2	chr19	+	910	0	0.0
NM_013879	Cabp1	chr5	-	1181	2	0.0470896568295
NM_178058	Aifm2	chr10	+	1490	88	1.64225968288
NM_013877	Cabp5	chr7	+	1745	1	0.0159349239873
NM_013874	Dpf1	chr7	+	2278	2	0.0244130310429
NM_013875	Pde7b	chr10	-	4127	2	0.0134753779297
NM_016800	Vti1b	chr12	-	1281	1249	27.1118239695
NM_013873	Sult4a1	chr15	-	2383	12	0.140024048802
NM_013870	Smtn	chr11	-	3336	522	4.35100806678
NM_016803	Chst3	chr10	-	6112	10	0.0454948337007
NM_001039965	Zfp869	chr8	-	3179	2238	19.5755954693
NM_001174170	Serpinb2	chr1	+	1972	0	0.0
NM_001039967	Zfp869	chr8	-	3287	2257	19.0931367209
NM_007433	Alppl2	chr1	-	2112	0	0.0
NM_007432	Akp3	chr1	+	1680	0	0.0
NM_007431	Alpl	chr4	-	2516	5	0.0552592256714
NM_007430	Nr0b1	chrX	+	1794	0	0.0
NM_007437	Aldh3a2	chr11	-	3131	2190	19.4494119335
NM_007436	Aldh3a1	chr11	+	1727	0	0.0
NM_007435	Abcd1	chrX	+	3401	2176	17.7908904942
NM_007434	Akt2	chr7	+	2921	4748	45.1985581359
NM_007439	Alk	chr17	-	5918	0	0.0
NM_007438	Aldoa	chr7	-	1511	9229	169.838290219
NM_025411	1110049F12Rik	chr4	-	1538	904	16.3439687201
NM_001165934	Rgs9	chr11	-	7629	83	0.302521263036
NM_025413	Lce1g	chr3	-	922	0	0.0
NM_025412	Pycrl	chr15	-	1353	498	10.2347437503
NM_025415	Cks2	chr13	+	694	1100	44.0736118064
NM_001165930	Glt8d1	chr14	+	1956	224	3.18437785693
NM_025417	Commd4	chr9	-	824	1205	40.6635473801
NM_025416	Them5	chr3	+	1251	0	0.0
NM_025419	1110059G10Rik	chr9	-	3361	484	4.00426007176
NM_025418	Vta1	chr10	-	1325	1285	26.9670025885
NM_001165939	Tshb	chr3	-	604	0	0.0
NM_001164082	Polr3d	chr14	-	2017	464	6.39672248589
NM_001164080	Timeless	chr10	+	4456	1268	7.91260523109
NM_001164081	Timeless	chr10	+	4459	1270	7.91975371035
NM_001164086	Homer2	chr7	-	10966	0	0.0
NM_001164087	Homer2	chr7	-	10982	0	0.0
NM_001164089	Cops7a	chr6	-	1321	481	10.1248287465
NM_001167573	Gm10666	chr7	-	966	0	0.0
NM_023816	Ankrd36	chr11	+	4491	0	0.0
NM_023815	Trp53rk	chr2	+	4413	267	1.68237482655
NM_023814	Tbx18	chr9	-	4679	0	0.0
NM_023813	Camk2d	chr3	+	4197	1177	7.79799443774
NM_001127382	Rbm47	chr5	-	4895	170	0.965698713143
NM_001167578	Tcp10c	chr17	+	2528	0	0.0
NM_001160180	Tor1aip2	chr1	+	2697	1049	10.8153348288
NM_001033865	Rps27a	chr11	-	821	15679	531.031924152
NM_146378	Olfr794	chr10	+	963	0	0.0
NM_146379	Olfr654	chr7	+	1026	0	0.0
NM_146370	Olfr47	chr6	+	966	0	0.0
NM_146371	Olfr1450	chr19	+	978	0	0.0
NM_146372	Olfr509	chr7	-	966	0	0.0
NM_146373	Olfr1253	chr2	-	957	0	0.0
NM_146374	Olfr368	chr2	+	984	0	0.0
NM_146375	Olfr918	chr9	-	978	0	0.0
NM_146376	Olfr323	chr11	-	972	0	0.0
NM_146377	Olfr127	chr17	+	972	0	0.0
NM_173187	2310035C23Rik	chr1	+	5406	2577	13.2551242982
NM_009929	Col18a1	chr10	-	5044	2	0.0110255520848
NM_009928	Col15a1	chr4	+	5319	33	0.172515998836
NM_001166629	Dynlt1a	chr17	-	744	265	9.90417637746
NM_153535	Fam149a	chr8	-	5479	2	0.0101501888512
NM_009923	Cnp	chr11	+	2333	4709	56.12539094
NM_009922	Cnn1	chr9	+	1987	0	0.0
NM_009921	Camp	chr9	-	599	0	0.0
NM_009920	Cnih2	chr19	-	1237	272	6.11427026785
NM_001166620	Fmr1nb	chrX	+	714	0	0.0
NM_009926	Col11a2	chr17	+	5605	69	0.342309459891
NM_009925	Col10a1	chr10	+	3130	0	0.0
NM_001166623	Rbmx	chrX	-	2440	2863	32.6269854387
NM_173184	Rln3	chr8	-	475	8	0.468319029185
NM_024456	Rab5c	chr11	-	1573	5847	103.35935694
NM_024457	Rap1b	chr10	-	1937	15286	219.436901333
NM_024454	Rab21	chr10	-	1824	2542	38.7521800842
NM_024452	Luzp1	chr4	+	7529	98	0.361938019799
NM_173181	Fam164a	chr3	+	3361	133	1.10034419327
NM_024450	Scd3	chr19	+	3470	73	0.58497702943
NM_024451	Sun1	chr5	+	4133	3010	20.2510020559
NM_173180	Pmpca	chr2	+	3125	2959	26.3293641398
NM_024458	Pdc	chr1	+	1235	0	0.0
NM_024459	Ppp3r1	chr11	+	2829	4513	44.3585982188
NM_001081248	Gm13177	chr4	+	1224	0	0.0
NM_001081249	Vcan	chr13	-	12432	112	0.25050848971
NM_001081246	1700017N19Rik	chr10	+	1690	0	0.0
NM_001081247	Polr3a	chr14	-	4683	1587	9.42319539225
NM_001081242	Tln2	chr9	-	12134	40	0.0916645536768
NM_001081243	Filip1	chr9	-	4207	1194	7.89182129196
NM_001081240	Prmt10	chr8	+	2781	1092	10.9186030402
NM_001081241	Fam65a	chr8	+	4133	815	5.48324474272
NM_001252591	Smpx	chrX	+	1054	0	0.0
NM_001252593	Cars	chr7	-	2973	507	4.74196645658
NM_027225	Cobll1	chr2	-	4931	1630	9.1917463077
NM_027226	Fyttd1	chr16	+	4397	1349	8.53101904497
NM_027227	Glod5	chrX	-	672	0	0.0
NM_027220	Prss32	chr17	+	1460	0	0.0
NM_027221	Krtcap3	chr5	+	904	175	5.382884306
NM_027222	2010001M09Rik	chr18	-	906	0	0.0
NM_027223	Cinp	chr12	-	2179	297	3.79004744391
NM_001035854	Ap2b1	chr11	+	5409	7345	37.7589793157
NR_027858	Nlrp1c-ps	chr11	-	3457	0	0.0
NR_027859	Pfkfb2	chr1	-	4652	384	2.29528672945
NR_027857	Nkx6-2	chr7	-	1907	0	0.0
NR_027854	Clk1	chr1	-	3088	5949	53.5688230527
NR_027852	Cd40	chr2	+	1784	1	0.0155865708284
NR_027853	Clk1	chr1	-	1739	4622	73.9053344324
NR_027851	2900005J15Rik	chr5	+	2033	1	0.0136775417402
NM_001004155	9930012K11Rik	chr14	-	1986	332	4.64840828943
NM_001004154	Rragb	chrX	+	2281	301	3.66932886879
NM_001004157	Scarf1	chr11	+	2884	4	0.038566494255
NM_001004156	Plekhg5	chr4	+	4113	235	1.58874640265
NM_001004151	Rtp1	chr16	+	3120	0	0.0
NM_001004150	A4galt	chr15	-	2092	3	0.0398753953506
NM_001004153	AU018091	chr7	-	3448	9	0.0725806210037
NM_001004152	Psg22	chr7	+	1871	0	0.0
NM_001004159	Clec4b2	chr6	+	1044	0	0.0
NM_001004158	Gm5142	chr14	-	626	0	0.0
NM_001253834	Atp2c1	chr9	-	4757	2064	12.0648511723
NR_037279	Mir3096	chr5	-	101	1	0.275311310474
NR_037278	Mir3095	chr4	-	87	0	0.0
NM_001256115	Sun1	chr5	+	4022	2923	20.2084114898
NR_037272	Mir3089	chr2	+	84	0	0.0
NR_037271	Mir3088	chr2	+	74	0	0.0
NR_037270	Mir3087	chr2	+	56	0	0.0
NR_037277	Mir3094	chr4	+	64	4	1.73790264737
NR_037276	Mir3093	chr3	+	87	0	0.0
NR_037275	Mir3092	chr3	-	96	0	0.0
NR_037274	Mir3091	chr2	+	76	5	1.82937120775
NM_027780	5430425J12Rik	chr13	+	1535	0	0.0
NM_001256110	Mib2	chr4	-	3227	703	6.05761666488
NM_027480	Ankrd24	chr10	+	3658	30	0.228046274121
NM_027481	Sugp1	chr8	+	2287	1936	23.538816093
NM_027482	5730508B09Rik	chr3	-	1603	55	0.954057598054
NM_027485	Med26	chr8	-	3039	538	4.92262783433
NM_027487	Ccdc53	chr10	+	911	511	15.5972470306
NM_026577	Arl13b	chr16	-	3524	557	4.39505913545
NM_026576	Etaa1	chr11	-	4192	1183	7.84709477799
NM_026574	Ino80	chr2	-	6295	1602	7.076397245
NM_026573	Upf3b	chrX	-	2188	1573	19.9906461741
NM_026572	Gcsh	chr8	-	1337	324	6.73843479726
NM_026571	Lhfpl5	chr17	+	1247	0	0.0
NM_026570	Yeats4	chr10	-	1408	1502	29.6628383675
NM_026579	D10Wsu102e	chr10	+	3509	2043	16.1893877849
NM_026578	Gar1	chr3	-	1271	478	10.457497598
NM_025886	Rassf7	chr7	+	1525	276	5.03251022345
NM_025887	Rab5a	chr17	+	2364	2224	26.1596987326
NM_025884	Zfp830	chr11	+	3278	664	5.63254354045
NM_025885	Med19	chr2	+	2059	755	10.1961456922
NM_025882	Pole4	chr6	-	1694	1811	29.7269581523
NM_025883	Zdhhc6	chr19	-	2170	1162	14.8899013916
